id;tipo;sku-pai;sku;ativo;usado;destaque;ncm;gtin;mpn;nome;seo-tag-title;seo-tag-description;descricao-completa;url-video-youtube;estoque-gerenciado;estoque-quantidade;estoque-situacao-em-estoque;estoque-situacao-sem-estoque;preco-sob-consulta;preco-custo;preco-cheio;preco-promocional;marca;peso-em-kg;altura-em-cm;largura-em-cm;comprimento-em-cm;categoria-nome-nivel-1;categoria-nome-nivel-2;categoria-nome-nivel-3;categoria-nome-nivel-4;categoria-nome-nivel-5;imagem-1;imagem-2;imagem-3;imagem-4;imagem-5;grade-genero;grade-produto-com-uma-cor;grade-produto-com-duas-cores;grade-tamanho-de-anelalianca;grade-tamanho-de-calca;grade-tamanho-de-camisacamiseta;grade-tamanho-de-capacete;grade-tamanho-de-tenis;grade-voltagem;grade-tamanho-juvenil-infantil;url-antiga
;sem-variacao;;FRA50202Fx;S;S;N;;;;FECHAD. EXT.BOLA FIXA CROMADA;;;FECHAD. EXT.BOLA FIXA CROMADA;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/10794.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA50203BCO;S;S;N;;;;FECHAD. EXT.C/MACANETA BRANCO (35259);;;FECHAD. EXT.C/MACANETA BRANCO (35259);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/10794.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA50203C;S;S;N;;;;FECHAD. EXT.C/MACANETA CROMADA (35016);;;FECHAD. EXT.C/MACANETA CROMADA (35016);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/10794.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA50203G;S;S;N;;;;FECHAD. EXT.C/ MAÇANETA GRAFITE (35261);;;FECHAD. EXT.C/ MAÇANETA GRAFITE (35261);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/10794.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA50203PTO;S;S;N;;;;FECHAD. EXT.C/ MAÇANETA PRETO FOSCO (56261);;;FECHAD. EXT.C/ MAÇANETA PRETO FOSCO (56261);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/10794.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA521310;S;S;N;;;;CILINDRO UNIV. P/MOV. MAD. (0252108CR);;;CILINDRO UNIV. P/MOV. MAD. (0252108CR);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/13524.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA54000CR;S;S;N;;;;FECHADURA 5400 MZ30 CROMADA (0330021CR);;;FECHADURA 5400 MZ30 CROMADA (0330021CR);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/13526.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA54000OX;S;S;N;;;;FECHADURA 5400 MZ30 OXIDADO;;;FECHADURA 5400 MZ30 OXIDADO;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/13526.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60011A;S;S;N;;;;FECHAD. EXT. C/MAÇ.TETRA CHAVE + 1 FRA1003  ACETIN;;;FECHAD. EXT. C/MAÇ.TETRA CHAVE + 1 FRA1003  ACETINADA;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/11084.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60011BCO;S;S;N;;;;FECHAD. EXT. C/MAÇ.TETRA CHAVE + 1 FRA1003 BRANCA ;;;FECHAD. EXT. C/MAÇ.TETRA CHAVE + 1 FRA1003 BRANCA (37197);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/13527.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60011CR;S;S;N;;;;FECHAD. EXT. C/MAÇ.TETRA CHAVE + 1 FRA1003 CROMADA;;;FECHAD. EXT. C/MAÇ.TETRA CHAVE + 1 FRA1003 CROMADA;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/13527.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60011GR;S;S;N;;;;FECHAD. EXT. C/MAÇ.TETRA CHAVE + 1 FRA1003  GRAFIT;;;FECHAD. EXT. C/MAÇ.TETRA CHAVE + 1 FRA1003  GRAFITE;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/13527.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60100BCPIV;S;S;N;;;;FECHADURA 601 PIVO ESP. BRANCO G (39900);;;FECHADURA 601 PIVO ESP. BRANCO G (39900);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/16233.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60100CR;S;S;N;;;;CILINDRO BUZ. 601/603 90MM CROMAD (31232);;;CILINDRO BUZ. 601/603 90MM CROMAD (31232);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/13528.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60100CRPIV;S;S;N;;;;FECHADURA 601 PIVO  ESP. CROMADO G (39898);;;FECHADURA 601 PIVO  ESP. CROMADO G (39898);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/16233.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60100PF;S;S;N;;;;CILINDRO BUZ. 601/603 90MM PRETO FOSCO (50178);;;CILINDRO BUZ. 601/603 90MM PRETO FOSCO (50178);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/13528.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60100PTPIV;S;S;N;;;;FECHADURA 601 PIVO ESP. PRETO (56902);;;FECHADURA 601 PIVO ESP. PRETO (56902);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/16233.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60111A;S;S;N;;;;FECHAD. EXT. C/MAÇ. ACETINADO;;;FECHAD. EXT. C/MAÇ. ACETINADO;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/10764.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60111BCO;S;S;N;;;;FECHAD. EXT. C/MAÇ. BRANCA  (35159);;;FECHAD. EXT. C/MAÇ. BRANCA  (35159);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/10764.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60111CR;S;S;N;;;;FECHAD. EXT. C/MAÇ. CROMADA (92038);;;FECHAD. EXT. C/MAÇ. CROMADA (92038);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/10764.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60111GR;S;S;N;;;;FECHAD. EXT. C/MAÇ. GRAFITE (35042);;;FECHAD. EXT. C/MAÇ. GRAFITE (35042);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/10764.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60111PTO;S;S;N;;;;FECHAD. EXT. C/MAÇ. PRETO FOSCO (56042);;;FECHAD. EXT. C/MAÇ. PRETO FOSCO (56042);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/10764.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60133CR;S;S;N;;;;FECHAD. EXT. C/MAÇ. CROMADA (40578);;;FECHAD. EXT. C/MAÇ. CROMADA (40578);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/15111.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60200PTPIV;S;S;N;;;;FECHADURA 601 PIVO  ESP. PRETA (56902);;;FECHADURA 601 PIVO  ESP. PRETA (56902);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/16233.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60202BC;S;S;N;;;;FECHAD. EXT.BOLA MOVEL BRANCA;;;FECHAD. EXT.BOLA MOVEL BRANCA;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/1.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60202C;S;S;N;;;;FECHAD. EXT.BOLA MOVEL CROMADA(92036);;;FECHAD. EXT.BOLA MOVEL CROMADA(92036);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/13530.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60202Fx;S;S;N;;;;FECHAD. EXT.BOLA FIXA CROMADA ( 35121 );;;FECHAD. EXT.BOLA FIXA CROMADA ( 35121 );;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/13530.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60203B;S;S;N;;;;FECHAD. EXT.C/ MAÇ. BRANCA (35612);;;FECHAD. EXT.C/ MAÇ. BRANCA (35612);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/11087.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60203C;S;S;N;;;;FECHAD. EXT.C/ MAÇ. CROMADA (35017);;;FECHAD. EXT.C/ MAÇ. CROMADA (35017);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/13531.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60203G;S;S;N;;;;FECHAD. EXT.C/ MAÇ. GRAFITE (35613);;;FECHAD. EXT.C/ MAÇ. GRAFITE (35613);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/13531.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60203PTO;S;S;N;;;;FECHAD. EXT.C/ MAÇ. PRETO FOSCO (56613);;;FECHAD. EXT.C/ MAÇ. PRETO FOSCO (56613);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/13531.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60303CR;S;S;N;;;;FECHAD. 603/03 CROMADO;;;FECHAD. 603/03 CROMADO;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/11040.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60303GR;S;S;N;;;;FECHAD. 603/03 GRAFITE  (35091);;;FECHAD. 603/03 GRAFITE  (35091);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/11040.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60303PTO;S;S;N;;;;FECHAD. 603/03 PRETO FOSCO (56091);;;FECHAD. 603/03 PRETO FOSCO (56091);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/11040.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60307A;S;S;N;;;;FECHAD. 603/07 ACETINADA;;;FECHAD. 603/07 ACETINADA;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/11028.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60307B;S;S;N;;;;FECHAD. 603/07 BRANCO;;;FECHAD. 603/07 BRANCO;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/11028.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60307C;S;S;N;;;;FECHAD. 603/07 CROMADA (33218);;;FECHAD. 603/07 CROMADA (33218);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/11028.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60307G;S;S;N;;;;FECHAD. 603/07 GRAFITE;;;FECHAD. 603/07 GRAFITE;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/11028.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60311BC;S;S;N;;;;FECHAD. 603/11 BRANCO (35137);;;FECHAD. 603/11 BRANCO (35137);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/10762.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60311CR;S;S;N;;;;FECHAD. 603/11 CROMADO;;;FECHAD. 603/11 CROMADO;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/10762.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60311GR;S;S;N;;;;FECHAD. 603/11 GRAFITE (35062);;;FECHAD. 603/11 GRAFITE (35062);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/10762.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60311PTO;S;S;N;;;;FECHAD. 603/11 PRETO FOSCO (56062);;;FECHAD. 603/11 PRETO FOSCO (56062);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/10762.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60517B;S;S;N;;;;FECHAD. EXT.INOX 304  MAÇ. BRANCO (22796);;;FECHAD. EXT.INOX 304  MAÇ. BRANCO (22796);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/13532.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60517C;S;S;N;;;;FECHAD. EXT.INOX 304  MAÇ. CROMADA;;;FECHAD. EXT.INOX 304  MAÇ. CROMADA;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/11089.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60517G;S;S;N;;;;FECHAD. EXT.INOX 304  MAÇ. GRAFITE (22795);;;FECHAD. EXT.INOX 304  MAÇ. GRAFITE (22795);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/13532.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA60517PTO;S;S;N;;;;FECHAD. EXT.INOX 304  MAÇ. PRETO FOSCO (57795);;;FECHAD. EXT.INOX 304  MAÇ. PRETO FOSCO (57795);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/13532.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA621622BC;S;S;N;;;;FECH.  621-622/11 - ESP. BRANCO (60245);;;FECH.  621-622/11 - ESP. BRANCO (60245);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/13528.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA6610BCO;S;S;N;;;;FECHAD PADO BRANCA EXT;;;FECHAD PADO BRANCA EXT;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/13533.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA6610CRA;S;S;N;;;;FECHAD PADO CROMADA EXT;;;FECHAD PADO CROMADA EXT;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/13533.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA6610PRT;S;S;N;;;;FECHAD PADO PRETA EXT;;;FECHAD PADO PRETA EXT;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/13533.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA661IMABAC;S;S;N;;;;FECHAD DUNA FOSCO ACETINADO EXT;;;FECHAD DUNA FOSCO ACETINADO EXT;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/11052.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA661IMABBC;S;S;N;;;;FECHAD DUNA BRANCO EXT;;;FECHAD DUNA BRANCO EXT;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/11052.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA661IMABCR;S;S;N;;;;FECHAD DUNA CROMADO EXT;;;FECHAD DUNA CROMADO EXT;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/11052.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA661IMABPT;S;S;N;;;;FECHAD DUNA PRETO EXT;;;FECHAD DUNA PRETO EXT;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/11052.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA6620CR;S;S;N;;;;FECHAD PADO CROMADA INOX  EXT CAIXA 76MM;;;FECHAD PADO CROMADA INOX  EXT CAIXA 76MM;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/14870.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA6630PRT;S;S;N;;;;FECHAD PADO MAGNUM PRETA;;;FECHAD PADO MAGNUM PRETA;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/15429.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA70000GR;S;S;N;;;;FECHAD. ELET. CIL 40MM (ABRE P/ DENTRO) GRAFITE;;;FECHAD. ELET. CIL 40MM (ABRE P/ DENTRO) GRAFITE;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/13534.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA73000BC;S;S;N;;;;FECHADURA PRESTIGE BRANCA ;;;FECHADURA PRESTIGE BRANCA ;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/13535.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA73000NF;S;S;N;;;;FECHADURA PRESTIGE FOSCO;;;FECHADURA PRESTIGE FOSCO;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/13535.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA73000PT;S;S;N;;;;FECHADURA PRESTIGE PRETA;;;FECHADURA PRESTIGE PRETA;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/13535.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA73100CRA;S;S;N;;;;FECH BICO PAPAGAIO TETRA CHAVE M RODRIGUES CAIXA 2;;;FECH BICO PAPAGAIO TETRA CHAVE M RODRIGUES CAIXA 28MM;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/14851.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA75000BC;S;S;N;;;;FECH.3 PONTOS BCO;;;FECH.3 PONTOS BCO;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/11494.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA75000PT;S;S;N;;;;FECH.3 PONTOS PTO;;;FECH.3 PONTOS PTO;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/11494.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA750INOX;S;S;N;;;;FECH.3 PONTOS INOX;;;FECH.3 PONTOS INOX;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/11494.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA80303C;S;S;N;;;;FECHAD. EXT. C/MACANETA CROMADA;;;FECHAD. EXT. C/MACANETA CROMADA;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/11091.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA80309RE;S;S;N;;;;FECHAD. EXT. C/MACANETA ROSETA ESCOVADA;;;FECHAD. EXT. C/MACANETA ROSETA ESCOVADA;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/14855.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA80309RI;S;S;N;;;;FECHAD. EXT. C/MACANETA ROSETA INOX;;;FECHAD. EXT. C/MACANETA ROSETA INOX;;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/14864.jpg;;;;;;;;;;;;;;;;
;sem-variacao;;FRA80321RQ1;S;S;N;;;;FECHAD. EXT. C/MACANETA ROSETA QUADRADA CROMADO (G;;;FECHAD. EXT. C/MACANETA ROSETA QUADRADA CROMADO (G) (384032);;S;1;imediata;manter disponibilidade;S;0;0;0;Marca Exemplo;;;;;CATEGORIAS;FECHADURAS - CAD - ESP - MAÇANETAS;;;;http://201.55.103.47/cdn/aluita/10764.jpg;;;;;;;;;;;;;;;;
